Player Name,Season Start, Salary,,,,
Rasual Butler,2004,1200000.00,,,,
Sasha Pavlovic,2004,1191000.00,,,,
Dorell Wright,2004,1152240.00,,,,
Dahntay Jones,2004,1143360.00,,,,
Qyntel Woods,2004,1127280.00,,,,
Jameer Nelson,2004,1106160.00,,,,
Avery Johnson,2004,1100000.00,,,,
Christian Laettner,2004,1100000.00,,,,
Howard Eisley,2004,1100000.00,,,,
Kenny Anderson,2004,1100000.00,,,,
Stacey Augmon,2004,1100000.00,,,,
Vladimir Stepania,2004,1100000.00,,,,
Boris Diaw,2004,1097640.00,,,,
Casey Jacobsen,2004,1082160.00,,,,
Pavel Podkolzin,2004,1061880.00,,,,
Bo Outlaw,2004,1059756.00,,,,
Zoran Planinic,2004,1053720.00,,,,
Tayshaun Prince,2004,1038960.00,,,,
Viktor Khryapa,2004,1019400.00,,,,
Travis Outlaw,2004,1011600.00,,,,
Steven Hunter,2004,1000000.00,,,,
Travis Best,2004,1000000.00,,,,
Raul Lopez,2004,997320.00,,,,
Samaki Walker,2004,995046.00,,,,
Brian Cook,2004,971160.00,,,,
Delonte West,2004,939480.00,,,,
Nenad Krstic,2004,939480.00,,,,
Amal McCaskill,2004,932546.00,,,,
Darvin Ham,2004,932546.00,,,,
Jacque Vaughn,2004,932546.00,,,,
Rick Brunson,2004,932546.00,,,,
John Salmons,2004,925680.00,,,,
Kendall Gill,2004,912195.00,,,,
Carlos Delfino,2004,901920.00,,,,
Tony Allen,2004,901920.00,,,,
Ndudi Ebi,2004,901440.00,,,,
Brian Scalabrine,2004,900000.00,,,,
Maciej Lampe,2004,900000.00,,,,
Dan Dickau,2004,893400.00,,,,
Reggie Evans,2004,880000.00,,,,
Kendrick Perkins,2004,875400.00,,,,
Shandon Anderson,2004,873699.00,,,,
Kevin Martin,2004,872040.00,,,,
Bruno Sundov,2004,870046.00,,,,
Mikki Moore,2004,870046.00,,,,
Leandro Barbosa,2004,870000.00,,,,
Josh Howard,2004,863640.00,,,,
Sasha Vujacic,2004,846840.00,,,,
Michael Curry,2004,845122.00,,,,
David Harrison,2004,835560.00,,,,
Bobby Simmons,2004,825000.00,,,,
Anthony Carter,2004,807546.00,,,,
Milt Palacio,2004,807546.00,,,,
Scott Padgett,2004,807546.00,,,,
Zendon Hamilton,2004,807546.00,,,,
Ryan Bowen,2004,807046.00,,,,
Didier Ilunga-Mbenga,2004,800000.00,,,,
Anderson Varejao,2004,788000.00,,,,
Loren Woods,2004,755000.00,,,,
Keith McLeod,2004,750000.00,,,,
Mamadou N\'Diaye,2004,750000.00,,,,
Ansu Sesay,2004,745046.00,,,,
Keyon Dooling,2004,745046.00,,,,
Laron Profit,2004,745046.00,,,,
Lee Nailon,2004,745046.00,,,,
Mark Madsen,2004,745046.00,,,,
Michael Ruffin,2004,745046.00,,,,
Rodney Buford,2004,745046.00,,,,
Wang Zhizhi,2004,745046.00,,,,
Marcus Fizer,2004,735960.00,,,,
Mateen Cleaves,2004,735960.00,,,,
Aleksandar Radojevic,2004,720046.00,,,,
Eddie Gill,2004,720046.00,,,,
Jabari Smith,2004,720046.00,,,,
Jamison Brewer,2004,720046.00,,,,
Michael Bradley,2004,720046.00,,,,
Steven Hunter,2004,720046.00,,,,
Tierre Brown,2004,720046.00,,,,
Dan Gadzuric,2004,695046.00,,,,
Eddie Griffin,2004,695046.00,,,,
Junior Harrington,2004,695046.00,,,,
Matt Barnes,2004,695046.00,,,,
Maurice Evans,2004,695046.00,,,,
Richie Frahm,2004,695046.00,,,,
Ronald Murray,2004,695046.00,,,,
Smush Parker,2004,695046.00,,,,
Alex Garcia,2004,620046.00,,,,
Brandon Hunter,2004,620046.00,,,,
James Jones,2004,620046.00,,,,
Jerome Beasley,2004,620046.00,,,,
Josh Davis,2004,620046.00,,,,
Kyle Korver,2004,620046.00,,,,
Luke Walton,2004,620046.00,,,,
Quinton Ross,2004,620046.00,,,,
Ronald Dupree,2004,620046.00,,,,
Steve Blake,2004,620046.00,,,,
Udonis Haslem,2004,620046.00,,,,
Willie Green,2004,620046.00,,,,
Zaza Pachulia,2004,620046.00,,,,
Peter John Ramos,2004,600000.00,,,,
Marcus Haislip,2004,576380.00,,,,
Eddie House,2004,563327.00,,,,
Lonny Baxter,2004,542475.00,,,,
Efthimi Rentzias,2004,516865.00,,,,
Kaniel Dickens,2004,483938.00,,,,
Lionel Chalmers,2004,450000.00,,,,
Donta Smith,2004,425000.00,,,,
Royal Ivey,2004,425000.00,,,,
Andre Barrett,2004,385277.00,,,,
Andre Emmett,2004,385277.00,,,,
Antonio Burks,2004,385277.00,,,,
Damien Wilkins,2004,385277.00,,,,
Erik Daniels,2004,385277.00,,,,
Horace Jenkins,2004,385277.00,,,,
Jackson Vroman,2004,385277.00,,,,
John Edwards,2004,385277.00,,,,
Justin Reed,2004,385277.00,,,,
Luis Flores,2004,385277.00,,,,
Mario Kasun,2004,385277.00,,,,
Matt Bonner,2004,385277.00,,,,
Pape Sow,2004,385277.00,,,,
Trevor Ariza,2004,385277.00,,,,
Matt Freije,2004,352388.00,,,,
Corsley Edwards,2004,319498.00,,,,
Tony Bobbitt,2004,305403.00,,,,
Roger Mason,2004,203428.00,,,,
Jelani McCoy,2004,167418.00,,,,
Anthony Goldwire,2004,116713.00,,,,
Yuta Tabuse,2004,108066.00,,,,
Awvee Storey,2004,84573.00,,,,
Courtney Alexander,2004,79029.00,,,,
Tremaine Fowlkes,2004,79029.00,,,,
Geno Carlisle,2004,65779.00,,,,
Britton Johnsen,2004,45369.00,,,,
Anthony Miller,2004,34118.00,,,,
Tim Pickett,2004,32890.00,,,,
Matt Freije,2004,28191.00,,,,
Shaquille O\'Neal,2005,20000000.00,,,,
Allan Houston,2005,19125000.00,,,,
Chris Webber,2005,19125000.00,,,,
Kevin Garnett,2005,18000000.00,,,,
Allen Iverson,2005,16453125.00,,,,
Stephon Marbury,2005,16453125.00,,,,
Jason Kidd,2005,16440000.00,,,,
Jermaine O\'Neal,2005,16440000.00,,,,
Kobe Bryant,2005,15946875.00,,,,
Michael Finley,2005,15937500.00,,,,
Anfernee Hardaway,2005,15750000.00,,,,
Grant Hill,2005,15694250.00,,,,
Jalen Rose,2005,15694250.00,,,,
Keith Van Horn,2005,15694250.00,,,,
Tracy McGrady,2005,15694250.00,,,,
Eddie Jones,2005,14576250.00,,,,
Brian Grant,2005,14336220.00,,,,
Tim Thomas,2005,13975000.00,,,,
Antonio Davis,2005,13925000.00,,,,
Antawn Jamison,2005,13843156.00,,,,
Dirk Nowitzki,2005,13843156.00,,,,
Paul Pierce,2005,13843156.00,,,,
Vince Carter,2005,13843156.00,,,,
Baron Davis,2005,13700000.00,,,,
Steve Francis,2005,13700000.00,,,,
Ray Allen,2005,13223140.00,,,,
Elton Brand,2005,13152000.00,,,,
Joe Johnson,2005,12000000.00,,,,
Michael Redd,2005,12000000.00,,,,
Theo Ratliff,2005,11666666.00,,,,
Carlos Boozer,2005,11593816.00,,,,
Mike Bibby,2005,11500000.00,,,,
Lamar Odom,2005,11465333.00,,,,
Pau Gasol,2005,10993000.00,,,,
Andrei Kirilenko,2005,10983000.00,,,,
Rasheed Wallace,2005,10860000.00,,,,
Zach Randolph,2005,10666667.00,,,,
Kenyon Martin,2005,10636364.00,,,,
Raef LaFrentz,2005,10623288.00,,,,
Larry Hughes,2005,10344900.00,,,,
Gilbert Arenas,2005,10243200.00,,,,
Richard Jefferson,2005,10200000.00,,,,
Jamal Mashburn,2005,10075000.00,,,,
Wally Szczerbiak,2005,10000000.00,,,,
Marcus Camby,2005,9150000.00,,,,
Maurice Taylor,2005,9100000.00,,,,
Derek Anderson,2005,9093000.00,,,,
Tyson Chandler,2005,9000000.00,,,,
Jason Richardson,2005,8888888.00,,,,
Brad Miller,2005,8750000.00,,,,
Zydrunas Ilgauskas,2005,8740000.00,,,,
Erick Dampier,2005,8662500.00,,,,
Kelvin Cato,2005,8640000.00,,,,
Richard Hamilton,2005,8625000.00,,,,
Rashard Lewis,2005,8571429.00,,,,
Jamaal Magloire,2005,8533333.00,,,,
Samuel Dalembert,2005,8470000.00,,,,
Jerry Stackhouse,2005,8367187.00,,,,
Mehmet Okur,2005,8250000.00,,,,
Doug Christie,2005,8200000.00,,,,
Andre Miller,2005,8100000.00,,,,
Bobby Simmons,2005,8000000.00,,,,
Bonzi Wells,2005,8000000.00,,,,
P.J. Brown,2005,8000000.00,,,,
Austin Croshere,2005,7900000.00,,,,
Shandon Anderson,2005,7900000.00,,,,
Lorenzen Wright,2005,7700000.00,,,,
Jason Williams,2005,7562500.00,,,,
Ben Wallace,2005,7500000.00,,,,
Kwame Brown,2005,7500000.00,,,,
Peja Stojakovic,2005,7500000.00,,,,
Eddy Curry,2005,7390000.00,,,,
Troy Murphy,2005,7365079.00,,,,
Desmond Mason,2005,7333333.00,,,,
Adonal Foyle,2005,7312500.00,,,,
Darius Miles,2005,7250000.00,,,,
Cuttino Mobley,2005,7200000.00,,,,
Jonathan Bender,2005,7175000.00,,,,
Corey Maggette,2005,7000000.00,,,,
Al Harrington,2005,6957500.00,,,,
Quentin Richardson,2005,6940000.00,,,,
Antoine Walker,2005,6880000.00,,,,
Sam Cassell,2005,6875000.00,,,,
Metta World Peace,2005,6842105.00,,,,
Mike Miller,2005,6750000.00,,,,
Jason Terry,2005,6666667.00,,,,
Jerome Williams,2005,6620063.00,,,,
Kenny Thomas,2005,6500000.00,,,,
Jamal Crawford,2005,6480000.00,,,,
Calvin Booth,2005,6354600.00,,,,
Clarence Weatherspoon,2005,6353200.00,,,,
Joe Smith,2005,6353200.00,,,,
Ruben Patterson,2005,6353200.00,,,,
Todd MacCulloch,2005,6353200.00,,,,
Alvin Williams,2005,6300000.00,,,,
Scot Pollard,2005,6274937.00,,,,
Danny Fortson,2005,6207670.00,,,,
Malik Rose,2005,6008750.00,,,,
Aaron McKie,2005,6000000.00,,,,
Corliss Williamson,2005,6000000.00,,,,
Reggie Miller,2005,6000000.00,,,,
Chauncey Billups,2005,5909800.00,,,,
Ricky Davis,2005,5909800.00,,,,
James Posey,2005,5900400.00,,,,
Juwan Howard,2005,5900400.00,,,,
Michael Olowokandi,2005,5900400.00,,,,
Stephen Jackson,2005,5610000.00,,,,
Yao Ming,2005,5594906.00,,,,
Mark Blount,2005,5515875.00,,,,
Jason Collins,2005,5500000.00,,,,
Eric Snow,2005,5484375.00,,,,
Eddie Robinson,2005,5444444.00,,,,
Jamaal Tinsley,2005,5400000.00,,,,
Antonio McDyess,2005,5393300.00,,,,
Brian Cardinal,2005,5393300.00,,,,
Derek Fisher,2005,5393300.00,,,,
Etan Thomas,2005,5393300.00,,,,
Hedo Turkoglu,2005,5393300.00,,,,
Marquis Daniels,2005,5393300.00,,,,
Vin Baker,2005,5333333.00,,,,
Troy Hudson,2005,5253000.00,,,,
Lamond Murray,2005,5250000.00,,,,
Tony Battie,2005,5200000.00,,,,
David Wesley,2005,5070000.00,,,,
Matt Harpring,2005,5020000.00,,,,
Devean George,2005,5000600.00,,,,
Antonio Daniels,2005,5000000.00,,,,
Earl Watson,2005,5000000.00,,,,
Jeff Foster,2005,5000000.00,,,,
Jerome James,2005,5000000.00,,,,
Marko Jaric,2005,5000000.00,,,,
Shareef Abdur-Rahim,2005,5000000.00,,,,
Stromile Swift,2005,5000000.00,,,,
Udonis Haslem,2005,5000000.00,,,,
Brian Skinner,2005,4950000.00,,,,
Shane Battier,2005,4903000.00,,,,
Donyell Marshall,2005,4799108.00,,,,
Dan Gadzuric,2005,4750000.00,,,,
LeBron James,2005,4621800.00,,,,
Marc Jackson,2005,4550000.00,,,,
Morris Peterson,2005,4550000.00,,,,
Mike Dunleavy,2005,4506261.00,,,,
Chucky Atkins,2005,4500000.00,,,,
Shawn Bradley,2005,4500000.00,,,,
Dwight Howard,2005,4493160.00,,,,
Greg Ostertag,2005,4400000.00,,,,
Trenton Hassell,2005,4350000.00,,,,
Andrew Bogut,2005,4340520.00,,,,
Moochie Norris,2005,4200000.00,,,,
Eduardo Najera,2005,4190476.00,,,,
Darko Milicic,2005,4135200.00,,,,
Drew Gooden,2005,4065811.00,,,,
Alonzo Mourning,2005,4000000.00,,,,
Brendan Haywood,2005,4000000.00,,,,
Carlos Arroyo,2005,4000000.00,,,,
Gordan Giricek,2005,4000000.00,,,,
Sarunas Jasikevicius,2005,4000000.00,,,,
Zaza Pachulia,2005,4000000.00,,,,
Eric Williams,2005,3938000.00,,,,
Marvin Williams,2005,3883560.00,,,,
Rafer Alston,2005,3850000.00,,,,
Vin Baker,2005,3850000.00,,,,
Chris Mihm,2005,3792817.00,,,,
Damon Stoudamire,2005,3750000.00,,,,
Carmelo Anthony,2005,3713640.00,,,,
Evan Eschmeyer,2005,3711400.00,,,,
Tariq Abdul-Wahad,2005,3656250.00,,,,
Kyle Korver,2005,3630363.00,,,,
Ben Gordon,2005,3610200.00,,,,
Speedy Claxton,2005,3600000.00,,,,
Damon Jones,2005,3590000.00,,,,
Bob Sura,2005,3520000.00,,,,
Voshon Lenard,2005,3520000.00,,,,
Chris Andersen,2005,3500000.00,,,,
Dale Davis,2005,3500000.00,,,,
Othella Harrington,2005,3500000.00,,,,
Tyronn Lue,2005,3500000.00,,,,
Deron Williams,2005,3487400.00,,,,
Mike James,2005,3410000.00,,,,
Jeff McInnis,2005,3400000.00,,,,
Aaron Williams,2005,3375000.00,,,,
Bobby Jackson,2005,3375000.00,,,,
Tony Delk,2005,3375000.00,,,,
Chris Bosh,2005,3348000.00,,,,
Vitaly Potapenko,2005,3320000.00,,,,
Shaun Livingston,2005,3254880.00,,,,
Pat Garrity,2005,3231250.00,,,,
George Lynch,2005,3200000.00,,,,
Vladimir Radmanovic,2005,3166155.00,,,,
Chris Paul,2005,3144240.00,,,,
Keyon Dooling,2005,3100000.00,,,,
Nene,2005,3039889.00,,,,
Dwyane Wade,2005,3031920.00,,,,
Eric Piatkowski,2005,3000000.00,,,,
Stanislav Medvedenko,2005,3000000.00,,,,
Zeljko Rebraca,2005,3000000.00,,,,
Ira Newble,2005,2950200.00,,,,
Kevin Ollie,2005,2950200.00,,,,
Devin Harris,2005,2947440.00,,,,
Jake Tsakalidis,2005,2900000.00,,,,
Chris Wilcox,2005,2812239.00,,,,
Chris Duhon,2005,2800000.00,,,,
Steven Hunter,2005,2800000.00,,,,
Andres Nocioni,2005,2775000.00,,,,
Chris Kaman,2005,2753760.00,,,,
DeShawn Stevenson,2005,2750000.00,,,,
Earl Boykins,2005,2750000.00,,,,
Josh Childress,2005,2677200.00,,,,
Michael Doleac,2005,2640000.00,,,,
Brian Scalabrine,2005,2586207.00,,,,
Martell Webster,2005,2586120.00,,,,
Kirk Hinrich,2005,2513880.00,,,,
Aaron McKie,2005,2500000.00,,,,
Arvydas Macijauskas,2005,2500000.00,,,,
Bostjan Nachbar,2005,2500000.00,,,,
Clifford Robinson,2005,2500000.00,,,,
Damien Wilkins,2005,2500000.00,,,,
Devin Brown,2005,2500000.00,,,,
Eddie Griffin,2005,2500000.00,,,,
Juan Dixon,2005,2500000.00,,,,
Caron Butler,2005,2461617.00,,,,
Luol Deng,2005,2443920.00,,,,
Jared Jeffries,2005,2433824.00,,,,
Anthony Johnson,2005,2420000.00,,,,
Charlie Villanueva,2005,2360880.00,,,,
Fred Jones,2005,2328843.00,,,,
T.J. Ford,2005,2303040.00,,,,
Dan Dickau,2005,2250000.00,,,,
Rafael Araujo,2005,2238960.00,,,,
Darius Songaila,2005,2200000.00,,,,
Jose Calderon,2005,2190000.00,,,,
Jiri Welsch,2005,2177114.00,,,,
Channing Frye,2005,2162880.00,,,,
Mike Sweetney,2005,2116920.00,,,,
Andre Iguodala,2005,2058000.00,,,,
Jarvis Hayes,2005,2011080.00,,,,
Derrick Coleman,2005,2000000.00,,,,
Dikembe Mutombo,2005,2000000.00,,,,
Mark Madsen,2005,2000000.00,,,,
Matt Bonner,2005,2000000.00,,,,
Toni Kukoc,2005,2000000.00,,,,
Vlade Divac,2005,2000000.00,,,,
Ike Diogu,2005,1988160.00,,,,
Curtis Borchardt,2005,1969993.00,,,,
Luke Jackson,2005,1955160.00,,,,
Greg Buckner,2005,1925926.00,,,,
Mickael Pietrus,2005,1910520.00,,,,
Andrew Bynum,2005,1888680.00,,,,
Charlie Ward,2005,1870000.00,,,,
Andris Biedrins,2005,1857360.00,,,,
DeSagana Diop,2005,1850000.00,,,,
Nick Collison,2005,1815000.00,,,,
Jon Barry,2005,1800000.00,,,,
Robert Swift,2005,1764480.00,,,,
Tayshaun Prince,2005,1763115.00,,,,
Calbert Cheaney,2005,1760000.00,,,,
Fred Hoiberg,2005,1760000.00,,,,
Ibo Kutluay,2005,1760000.00,,,,
Lindsey Hunter,2005,1760000.00,,,,
Mo Williams,2005,1760000.00,,,,
Ron Mercer,2005,1760000.00,,,,
Wesley Person,2005,1760000.00,,,,
Raul Lopez,2005,1744313.00,,,,
Marcus Banks,2005,1724280.00,,,,
Yaroslav Korolev,2005,1704480.00,,,,
Jarron Collins,2005,1700000.00,,,,
Sebastian Telfair,2005,1676280.00,,,,
Derek Anderson,2005,1670000.00,,,,
Greg Buckner,2005,1670000.00,,,,
Malik Allen,2005,1670000.00,,,,
Michael Ruffin,2005,1670000.00,,,,
Scott Padgett,2005,1670000.00,,,,
John Salmons,2005,1669001.00,,,,
Jason Collier,2005,1650000.00,,,,
Luke Ridnour,2005,1638000.00,,,,
Kris Humphries,2005,1592400.00,,,,
Doug Christie,2005,1575000.00,,,,
Joel Przybilla,2005,1560000.00,,,,
Reece Gaines,2005,1556160.00,,,,
Jason Hart,2005,1540000.00,,,,
Rashad McCants,2005,1538400.00,,,,
Al Jefferson,2005,1512840.00,,,,
Maurice Evans,2005,1500000.00,,,,
Troy Bell,2005,1478280.00,,,,
Antoine Wright,2005,1461360.00,,,,
Kirk Snyder,2005,1437240.00,,,,
Zarko Cabarkapa,2005,1404360.00,,,,
Milt Palacio,2005,1400000.00,,,,
Joey Graham,2005,1388400.00,,,,
Josh Smith,2005,1365360.00,,,,
David West,2005,1334160.00,,,,
Danny Granger,2005,1318920.00,,,,
Rasual Butler,2005,1300000.00,,,,
J.R. Smith,2005,1297080.00,,,,
Sasha Pavlovic,2005,1274160.00,,,,
Gerald Green,2005,1253040.00,,,,
Keith McLeod,2005,1250000.00,,,,
Luke Walton,2005,1250000.00,,,,
Dorell Wright,2005,1238640.00,,,,
Dahntay Jones,2005,1223160.00,,,,
Hakim Warrick,2005,1196520.00,,,,
Jameer Nelson,2005,1189200.00,,,,
Julius Hodge,2005,1148760.00,,,,
Pavel Podkolzin,2005,1141560.00,,,,
Alan Henderson,2005,1138500.00,,,,
Alonzo Mourning,2005,1138500.00,,,,
Bo Outlaw,2005,1138500.00,,,,
Bryon Russell,2005,1138500.00,,,,
Darrell Armstrong,2005,1138500.00,,,,
Ervin Johnson,2005,1138500.00,,,,
Gary Payton,2005,1138500.00,,,,
Lamond Murray,2005,1138500.00,,,,
Stacey Augmon,2005,1138500.00,,,,
Zoran Planinic,2005,1127280.00,,,,
Nate Robinson,2005,1102680.00,,,,
Jason Kapono,2005,1100000.00,,,,
Reggie Evans,2005,1100000.00,,,,
Viktor Khryapa,2005,1095960.00,,,,
Jacque Vaughn,2005,1094550.00,,,,
Travis Outlaw,2005,1082160.00,,,,
Jarrett Jack,2005,1058640.00,,,,
Brian Cook,2005,1038960.00,,,,
Shandon Anderson,2005,1035000.00,,,,
Walter McCarty,2005,1035000.00,,,,
Rick Brunson,2005,1029873.00,,,,
Mikki Moore,2005,1020000.00,,,,
Francisco Garcia,2005,1016400.00,,,,
Sergei Monia,2005,1016400.00,,,,
Delonte West,2005,1010040.00,,,,
Nenad Krstic,2005,1010040.00,,,,
John Edwards,2005,1000000.00,,,,
Steve Blake,2005,1000000.00,,,,
Luther Head,2005,975600.00,,,,
Carlos Delfino,2005,969696.00,,,,
Tony Allen,2005,969696.00,,,,
Ndudi Ebi,2005,964320.00,,,,
Darrick Martin,2005,946646.00,,,,
Kevin Martin,2005,937440.00,,,,
Johan Petro,2005,936600.00,,,,
Kendrick Perkins,2005,936480.00,,,,
Josh Howard,2005,923880.00,,,,
Sasha Vujacic,2005,910440.00,,,,
Jason Maxiell,2005,905640.00,,,,
Anthony Carter,2005,900498.00,,,,
Calvin Booth,2005,900498.00,,,,
Ryan Bowen,2005,900498.00,,,,
Maciej Lampe,2005,900000.00,,,,
David Harrison,2005,898200.00,,,,
Jannero Pargo,2005,895248.00,,,,
Ronald Murray,2005,895248.00,,,,
Didier Ilunga-Mbenga,2005,880000.00,,,,
Linas Kleiza,2005,879360.00,,,,
Wayne Simien,2005,867720.00,,,,
Anderson Varejao,2005,866800.00,,,,
David Lee,2005,861360.00,,,,
DerMarr Johnson,2005,835810.00,,,,
Lee Nailon,2005,835810.00,,,,
Terence Morris,2005,835810.00,,,,
Eddie Gill,2005,819551.00,,,,
Michael Bradley,2005,819550.00,,,,
Loren Woods,2005,780000.00,,,,
Charles Smith,2005,771123.00,,,,
Jermaine Jackson,2005,771123.00,,,,
Adrian Griffin,2005,768718.00,,,,
Laron Profit,2005,745248.00,,,,
Lonny Baxter,2005,745248.00,,,,
Mike Wilks,2005,745248.00,,,,
Nikoloz Tskitishvili,2005,745248.00,,,,
Smush Parker,2005,745248.00,,,,
Francisco Elson,2005,719373.00,,,,
Jamal Sampson,2005,719373.00,,,,
Linton Johnson,2005,719373.00,,,,
Richie Frahm,2005,719373.00,,,,
Ronald Dupree,2005,719373.00,,,,
Quinton Ross,2005,700000.00,,,,
Jackson Vroman,2005,682051.00,,,,
Trevor Ariza,2005,682051.00,,,,
Lionel Chalmers,2005,682050.00,,,,
Mario Kasun,2005,682050.00,,,,
Salim Stoudamire,2005,675000.00,,,,
Peter John Ramos,2005,660000.00,,,,
Andre Emmett,2005,641748.00,,,,
Antonio Burks,2005,641748.00,,,,
Awvee Storey,2005,641748.00,,,,
Charlie Bell,2005,641748.00,,,,
Donta Smith,2005,641748.00,,,,
Ha Seung-Jin,2005,641748.00,,,,
Justin Reed,2005,641748.00,,,,
Pape Sow,2005,641748.00,,,,
Royal Ivey,2005,641748.00,,,,
James Singleton,2005,625000.00,,,,
Qyntel Woods,2005,599834.00,,,,
Jermaine Jackson,2005,583944.00,,,,
Matt Barnes,2005,552269.00,,,,
Daniel Ewing,2005,450000.00,,,,
Louis Williams,2005,450000.00,,,,
Monta Ellis,2005,448762.00,,,,
Ryan Gomes,2005,428762.00,,,,
Chris Taft,2005,423762.00,,,,
Alex Acker,2005,398762.00,,,,
Amir Johnson,2005,398762.00,,,,
Andray Blatche,2005,398762.00,,,,
Andre Owens,2005,398762.00,,,,
Anthony Roberson,2005,398762.00,,,,
Boniface N\'Dong,2005,398762.00,,,,
Bracey Wright,2005,398762.00,,,,
Brandon Bass,2005,398762.00,,,,
C.J. Miles,2005,398762.00,,,,
Devin Green,2005,398762.00,,,,
Donell Taylor,2005,398762.00,,,,
Dwayne Jones,2005,398762.00,,,,
Earl Barron,2005,398762.00,,,,
Eddie Basden,2005,398762.00,,,,
Ersan Ilyasova,2005,398762.00,,,,
Esteban Batista,2005,398762.00,,,,
Jackie Butler,2005,398762.00,,,,
Josh Powell,2005,398762.00,,,,
Lawrence Roberts,2005,398762.00,,,,
Martynas Andriuskevicius,2005,398762.00,,,,
Orien Greene,2005,398762.00,,,,
Rawle Marshall,2005,398762.00,,,,
Robert Whaley,2005,398762.00,,,,
Ronnie Price,2005,398762.00,,,,
Shavlik Randolph,2005,398762.00,,,,
Travis Diener,2005,398762.00,,,,
Von Wafer,2005,398762.00,,,,
Samaki Walker,2005,364223.00,,,,
Gerald Fitch,2005,359858.00,,,,
Zendon Hamilton,2005,329138.00,,,,
Mateen Cleaves,2005,305784.00,,,,
Howard Eisley,2005,291567.00,,,,
John Thomas,2005,178675.00,,,,
Dion Glover,2005,163085.00,,,,
Aaron Miles,2005,155614.00,,,,
Sean Banks,2005,150751.00,,,,
James Thomas,2005,148698.00,,,,
Josh Davis,2005,131593.00,,,,
Matt Barnes,2005,131593.00,,,,
John Thomas,2005,103443.00,,,,
Deng Gai,2005,92396.00,,,,
Anthony Goldwire,2005,74652.00,,,,
Randy Holcomb,2005,52033.00,,,,
Stephen Graham,2005,48630.00,,,,
Matt Walsh,2005,38904.00,,,,
Ben Handlogten,2005,35091.00,,,,
John Lucas,2005,34041.00,,,,
Kaniel Dickens,2005,31305.00,,,,
Josh Davis,2005,17546.00,,,,
Kevin Garnett,2006,21000000.00,,,,
Jason Kidd,2006,18084000.00,,,,
Kobe Bryant,2006,17718750.00,,,,
Chris Webber,2006,17600000.00,,,,
Tim Duncan,2006,17429672.00,,,,
Grant Hill,2006,16901500.00,,,,
Tracy McGrady,2006,16901500.00,,,,
Ben Wallace,2006,16000000.00,,,,
Antawn Jamison,2006,15101625.00,,,,
Vince Carter,2006,15101625.00,,,,
Baron Davis,2006,15070000.00,,,,
Shawn Marion,2006,15070000.00,,,,
Eddie Jones,2006,14863778.00,,,,
Brian Grant,2006,14848080.00,,,,
Ray Allen,2006,14611570.00,,,,
Elton Brand,2006,14248000.00,,,,
Larry Hughes,2006,13363012.00,,,,
Michael Redd,2006,13260000.00,,,,
Joe Johnson,2006,12744189.00,,,,
Mike Bibby,2006,12500000.00,,,,
Amar\'e Stoudemire,2006,12455000.00,,,,
Yao Ming,2006,12455000.00,,,,
Pau Gasol,2006,12364000.00,,,,
Lamar Odom,2006,12348596.00,,,,
Zach Randolph,2006,12000000.00,,,,
Rasheed Wallace,2006,11650000.00,,,,
Raef LaFrentz,2006,11532037.00,,,,
Richard Jefferson,2006,11200000.00,,,,
Gilbert Arenas,2006,11096800.00,,,,
Peja Stojakovic,2006,10800000.00,,,,
Steve Nash,2006,10500000.00,,,,
Jason Richardson,2006,9999999.00,,,,
Derek Anderson,2006,9742500.00,,,,
Brad Miller,2006,9625000.00,,,,
Samuel Dalembert,2006,9464307.00,,,,
Tony Parker,2006,9450000.00,,,,
Zydrunas Ilgauskas,2006,9442697.00,,,,
Rashard Lewis,2006,9350649.00,,,,
Richard Hamilton,2006,9187500.00,,,,
Tyson Chandler,2006,9150000.00,,,,
Andre Miller,2006,8733333.00,,,,
Bobby Simmons,2006,8640000.00,,,,
P.J. Brown,2006,8560000.00,,,,
Jamaal Magloire,2006,8433334.00,,,,
Kwame Brown,2006,8287500.00,,,,
Manu Ginobili,2006,8254375.00,,,,
Adonal Foyle,2006,8125000.00,,,,
Cuttino Mobley,2006,8125000.00,,,,
Desmond Mason,2006,8037037.00,,,,
Tayshaun Prince,2006,7851240.00,,,,
Kurt Thomas,2006,7821482.00,,,,
Darius Miles,2006,7750000.00,,,,
Al Harrington,2006,7625000.00,,,,
Mike Miller,2006,7623813.00,,,,
Metta World Peace,2006,7526316.00,,,,
Caron Butler,2006,7438000.00,,,,
Mark Blount,2006,7288165.00,,,,
Rasho Nesterovic,2006,7280000.00,,,,
Kenny Thomas,2006,7187500.00,,,,
Corey Maggette,2006,7000000.00,,,,
Speedy Claxton,2006,6854546.00,,,,
Sam Cassell,2006,6850000.00,,,,
Joe Smith,2006,6807000.00,,,,
Ruben Patterson,2006,6807000.00,,,,
Drew Gooden,2006,6645402.00,,,,
Calvin Booth,2006,6629891.00,,,,
Danny Fortson,2006,6596990.00,,,,
Corliss Williamson,2006,6500000.00,,,,
Juwan Howard,2006,6392100.00,,,,
Chauncey Billups,2006,6364400.00,,,,
Ricky Davis,2006,6364400.00,,,,
Chris Wilcox,2006,6250000.00,,,,
Stephen Jackson,2006,6120000.00,,,,
Eric Snow,2006,6093750.00,,,,
Antonio McDyess,2006,5883600.00,,,,
Etan Thomas,2006,5883600.00,,,,
Hedo Turkoglu,2006,5883600.00,,,,
